,timestamp,fecha,id,precio,cant,coste
0,1576538990261,2019-12-16 23:29:50.261,9886495,0.00025741,20910.0,5.3824431
1,1576538990386,2019-12-16 23:29:50.386,9886496,0.00025741,5450.0,1.4028845
2,1576539048390,2019-12-16 23:30:48.390,9886497,0.00025741,423.0,0.10888443
3,1576539061552,2019-12-16 23:31:01.552,9886498,0.00025752,3883.0,0.99995016
4,1576539222187,2019-12-16 23:33:42.187,9886499,0.00025769,776.0,0.19996744
5,1576539276462,2019-12-16 23:34:36.462,9886500,0.00025767,300.0,0.077301
6,1576539285784,2019-12-16 23:34:45.784,9886501,0.00025752,450.0,0.115884
7,1576539285894,2019-12-16 23:34:45.894,9886502,0.00025751,500.0,0.128755
8,1576539287609,2019-12-16 23:34:47.609,9886503,0.00025737,1145.0,0.29468865
9,1576539354778,2019-12-16 23:35:54.778,9886504,0.00025737,408.0,0.10500696
10,1576539354778,2019-12-16 23:35:54.778,9886505,0.00025732,1553.0,0.39961796
11,1576539354778,2019-12-16 23:35:54.778,9886506,0.00025722,30773.0,7.91543106
12,1576539391708,2019-12-16 23:36:31.708,9886507,0.00025721,110.0,0.0282931
13,1576539402135,2019-12-16 23:36:42.135,9886508,0.00025714,118.0,0.03034252
14,1576539403073,2019-12-16 23:36:43.073,9886509,0.00025701,500.0,0.128505
15,1576539403155,2019-12-16 23:36:43.155,9886510,0.00025722,3720.0,0.9568584
16,1576539403180,2019-12-16 23:36:43.180,9886511,0.0002569,50.0,0.012845
17,1576539403180,2019-12-16 23:36:43.180,9886512,0.0002569,50.0,0.012845
18,1576539403180,2019-12-16 23:36:43.180,9886513,0.0002568,50.0,0.01284
19,1576539403180,2019-12-16 23:36:43.180,9886514,0.0002568,50.0,0.01284
20,1576539403180,2019-12-16 23:36:43.180,9886515,0.00025677,43.0,0.01104111
21,1576539403180,2019-12-16 23:36:43.180,9886516,0.00025677,533.0,0.13685841
22,1576539403180,2019-12-16 23:36:43.180,9886517,0.0002567,42.0,0.0107814
23,1576539403180,2019-12-16 23:36:43.180,9886518,0.0002567,50.0,0.012835
24,1576539403180,2019-12-16 23:36:43.180,9886519,0.0002567,50.0,0.012835
25,1576539403180,2019-12-16 23:36:43.180,9886520,0.00025666,790.0,0.2027614
26,1576539403180,2019-12-16 23:36:43.180,9886521,0.00025662,44.0,0.01129128
27,1576539403180,2019-12-16 23:36:43.180,9886522,0.0002566,50.0,0.01283
28,1576539403180,2019-12-16 23:36:43.180,9886523,0.0002566,50.0,0.01283
29,1576539403180,2019-12-16 23:36:43.180,9886524,0.0002566,468.0,0.1200888
30,1576539403180,2019-12-16 23:36:43.180,9886525,0.00025659,184.0,0.04721256
31,1576539403180,2019-12-16 23:36:43.180,9886526,0.00025655,1216.0,0.3119648
32,1576539407843,2019-12-16 23:36:47.843,9886527,0.00025655,40.0,0.010262
33,1576539516375,2019-12-16 23:38:36.375,9886528,0.00025732,14.0,0.00360248
34,1576539823185,2019-12-16 23:43:43.185,9886529,0.00025702,2107.0,0.54154114
35,1576540012613,2019-12-16 23:46:52.613,9886530,0.00025702,12686.0,3.26055572
36,1576540037984,2019-12-16 23:47:17.984,9886531,0.00025727,300.0,0.077181
37,1576540037984,2019-12-16 23:47:17.984,9886532,0.00025731,3630.0,0.9340353
38,1576540065306,2019-12-16 23:47:45.306,9886533,0.00025703,450.0,0.1156635
39,1576540099504,2019-12-16 23:48:19.504,9886534,0.00025729,450.0,0.1157805
40,1576540099618,2019-12-16 23:48:19.618,9886535,0.00025731,307.0,0.07899417
41,1576540099715,2019-12-16 23:48:19.715,9886536,0.00025731,1304.0,0.33553224
42,1576540187514,2019-12-16 23:49:47.514,9886537,0.00025732,208.0,0.05352256
43,1576540187514,2019-12-16 23:49:47.514,9886538,0.00025748,4877.0,1.25572996
44,1576540193119,2019-12-16 23:49:53.119,9886539,0.00025731,388.0,0.09983628
