,timestamp,fecha,id,precio,cant,coste
997,1576886537489,2019-12-21 00:02:17.489,9903891,0.00026462,1373.0,0.36332326
998,1576886542784,2019-12-21 00:02:22.784,9903892,0.00026434,226.0,0.05974084
999,1576886542887,2019-12-21 00:02:22.887,9903893,0.00026434,224.0,0.05921216
999,1576886694306,2019-12-21 00:04:54.306,9903894,0.00026436,756.0,0.19985616
996,1576886696562,2019-12-21 00:04:56.562,9903895,0.00026435,756.0,0.1998486
997,1576886696562,2019-12-21 00:04:56.562,9903896,0.00026433,756.0,0.19983348
998,1576886696562,2019-12-21 00:04:56.562,9903897,0.00026405,6306.0,1.6650993
999,1576886696582,2019-12-21 00:04:56.582,9903898,0.00026407,70.0,0.0184849
999,1576886845089,2019-12-21 00:07:25.089,9903899,0.00026418,218.0,0.05759124
999,1576887363825,2019-12-21 00:16:03.825,9903900,0.00026408,450.0,0.118836
999,1576887602634,2019-12-21 00:20:02.634,9903901,0.00026401,500.0,0.132005
996,1576887612483,2019-12-21 00:20:12.483,9903902,0.000264,379.0,0.100056
997,1576887613510,2019-12-21 00:20:13.510,9903903,0.00026366,269.0,0.07092454
998,1576887615220,2019-12-21 00:20:15.220,9903904,0.00026366,269.0,0.07092454
999,1576887615705,2019-12-21 00:20:15.705,9903905,0.00026366,57.0,0.01502862
996,1576887682715,2019-12-21 00:21:22.715,9903906,0.00026376,2996.0,0.79022496
997,1576887684858,2019-12-21 00:21:24.858,9903907,0.00026356,382.0,0.10067992
998,1576887685113,2019-12-21 00:21:25.113,9903908,0.00026356,14.0,0.00368984
999,1576887685113,2019-12-21 00:21:25.113,9903909,0.00026351,25.0,0.00658775
997,1576887741373,2019-12-21 00:22:21.373,9903910,0.00026375,300.0,0.079125
998,1576887741373,2019-12-21 00:22:21.373,9903911,0.00026396,1597.0,0.42154412
999,1576887753934,2019-12-21 00:22:33.934,9903912,0.00026395,3436.0,0.9069322
999,1576887831485,2019-12-21 00:23:51.485,9903913,0.00026399,500.0,0.131995
992,1576888041802,2019-12-21 00:27:21.802,9903914,0.00026404,757.0,0.19987828
993,1576888042961,2019-12-21 00:27:22.961,9903915,0.00026399,1227.0,0.32391573
994,1576888043079,2019-12-21 00:27:23.079,9903916,0.00026399,1382.0,0.36483418
995,1576888043178,2019-12-21 00:27:23.178,9903917,0.00026399,4913.0,1.29698287
996,1576888044620,2019-12-21 00:27:24.620,9903918,0.00026425,57.0,0.01506225
997,1576888051936,2019-12-21 00:27:31.936,9903919,0.00026399,3791.0,1.00078609
998,1576888052058,2019-12-21 00:27:32.058,9903920,0.00026399,3709.0,0.97913891
999,1576888061465,2019-12-21 00:27:41.465,9903921,0.00026394,757.0,0.19980258
999,1576888306881,2019-12-21 00:31:46.881,9903922,0.00026423,13.0,0.00343499
999,1576888591422,2019-12-21 00:36:31.422,9903923,0.0002639,300.0,0.07917
997,1576889058460,2019-12-21 00:44:18.460,9903924,0.00026353,11.0,0.00289883
998,1576889058465,2019-12-21 00:44:18.465,9903925,0.00026351,475.0,0.12516725
999,1576889058465,2019-12-21 00:44:18.465,9903926,0.00026345,300.0,0.079035
999,1576889150236,2019-12-21 00:45:50.236,9903927,0.00026399,315.0,0.08315685
991,1576889189538,2019-12-21 00:46:29.538,9903928,0.00026369,758.0,0.19987702
992,1576889189538,2019-12-21 00:46:29.538,9903929,0.00026369,758.0,0.19987702
993,1576889190486,2019-12-21 00:46:30.486,9903930,0.00026368,758.0,0.19986944
994,1576889190624,2019-12-21 00:46:30.624,9903931,0.00026367,758.0,0.19986186
995,1576889193347,2019-12-21 00:46:33.347,9903932,0.00026362,758.0,0.19982396
996,1576889193347,2019-12-21 00:46:33.347,9903933,0.00026362,758.0,0.19982396
997,1576889194413,2019-12-21 00:46:34.413,9903934,0.00026351,500.0,0.131755
998,1576889199081,2019-12-21 00:46:39.081,9903935,0.00026345,289.0,0.07613705
999,1576889199203,2019-12-21 00:46:39.203,9903936,0.00026342,33057.0,8.70787494
969,1576889218920,2019-12-21 00:46:58.920,9903937,0.00026332,42.0,0.01105944
970,1576889218920,2019-12-21 00:46:58.920,9903938,0.00026325,6243.0,1.64346975
971,1576889219662,2019-12-21 00:46:59.662,9903939,0.00026319,790.0,0.2079201
972,1576889221335,2019-12-21 00:47:01.335,9903940,0.00026318,1000.0,0.26318
