,timestamp,fecha,id,precio,cant,coste
992,1576713610306,2019-12-19 00:00:10.306,9896726,0.00025872,29.0,0.00750288
993,1576713632282,2019-12-19 00:00:32.282,9896727,0.00025855,566.0,0.1463393
994,1576713632282,2019-12-19 00:00:32.282,9896728,0.00025855,566.0,0.1463393
995,1576713632282,2019-12-19 00:00:32.282,9896729,0.00025855,566.0,0.1463393
996,1576713632282,2019-12-19 00:00:32.282,9896730,0.00025855,566.0,0.1463393
997,1576713632282,2019-12-19 00:00:32.282,9896731,0.00025855,566.0,0.1463393
998,1576713632282,2019-12-19 00:00:32.282,9896732,0.00025855,148.0,0.0382654
999,1576713634219,2019-12-19 00:00:34.219,9896733,0.00025851,500.0,0.129255
990,1576713645243,2019-12-19 00:00:45.243,9896734,0.0002584,300.0,0.07752
991,1576713645348,2019-12-19 00:00:45.348,9896735,0.00025838,61.0,0.01576118
992,1576713646694,2019-12-19 00:00:46.694,9896736,0.00025836,43.0,0.01110948
993,1576713647633,2019-12-19 00:00:47.633,9896737,0.00025829,790.0,0.2040491
994,1576713648003,2019-12-19 00:00:48.003,9896738,0.00025822,387.0,0.09993114
995,1576713648006,2019-12-19 00:00:48.006,9896739,0.00025821,43.0,0.01110303
996,1576713648006,2019-12-19 00:00:48.006,9896740,0.0002582,44.0,0.0113608
997,1576713648006,2019-12-19 00:00:48.006,9896741,0.00025816,184.0,0.04750144
998,1576713648006,2019-12-19 00:00:48.006,9896742,0.00025815,110.0,0.0283965
999,1576713648006,2019-12-19 00:00:48.006,9896743,0.0002581,6.0,0.0015486
994,1576713690358,2019-12-19 00:01:30.358,9896744,0.0002581,44.0,0.0113564
995,1576713696249,2019-12-19 00:01:36.249,9896745,0.00025804,602.0,0.15534008
996,1576713697084,2019-12-19 00:01:37.084,9896746,0.00025801,500.0,0.129005
997,1576713697251,2019-12-19 00:01:37.251,9896747,0.000258,50.0,0.0129
998,1576713697251,2019-12-19 00:01:37.251,9896748,0.000258,172.0,0.044376
999,1576713697251,2019-12-19 00:01:37.251,9896749,0.00025799,257.0,0.06630343
997,1576713705179,2019-12-19 00:01:45.179,9896750,0.0002579,50.0,0.012895
998,1576713709521,2019-12-19 00:01:49.521,9896751,0.00025787,255.0,0.06575685
999,1576713709521,2019-12-19 00:01:49.521,9896752,0.00025787,219.0,0.05647353
995,1576713735056,2019-12-19 00:02:15.056,9896753,0.00025782,276.0,0.07115832
996,1576713735323,2019-12-19 00:02:15.323,9896754,0.0002578,50.0,0.01289
997,1576713735369,2019-12-19 00:02:15.369,9896755,0.00025778,100.0,0.025778
998,1576713735539,2019-12-19 00:02:15.539,9896756,0.00025772,1000.0,0.25772
999,1576713751211,2019-12-19 00:02:31.211,9896757,0.00025819,968.0,0.24992792
998,1576713782182,2019-12-19 00:03:02.182,9896758,0.00025783,40.0,0.0103132
999,1576713785116,2019-12-19 00:03:05.116,9896759,0.00025849,500.0,0.129245
999,1576713797955,2019-12-19 00:03:17.955,9896760,0.00025832,450.0,0.116244
999,1576713925013,2019-12-19 00:05:25.013,9896761,0.00025887,50.0,0.0129435
999,1576714118768,2019-12-19 00:08:38.768,9896762,0.00025893,78.0,0.02019654
995,1576714142468,2019-12-19 00:09:02.468,9896763,0.00025899,500.0,0.129495
996,1576714153910,2019-12-19 00:09:13.910,9896764,0.000259,579.0,0.149961
997,1576714154653,2019-12-19 00:09:14.653,9896765,0.000259,4030.0,1.04377
998,1576714154759,2019-12-19 00:09:14.759,9896766,0.000259,420.0,0.10878
999,1576714155684,2019-12-19 00:09:15.684,9896767,0.000259,10602.0,2.745918
995,1576714156425,2019-12-19 00:09:16.425,9896768,0.000259,420.0,0.10878
996,1576714156639,2019-12-19 00:09:16.639,9896769,0.000259,16084.0,4.165756
997,1576714156933,2019-12-19 00:09:16.933,9896770,0.000259,15464.0,4.005176
998,1576714157476,2019-12-19 00:09:17.476,9896771,0.00025909,110.0,0.0284999
999,1576714157476,2019-12-19 00:09:17.476,9896772,0.00025909,1000.0,0.25909
989,1576714188105,2019-12-19 00:09:48.105,9896773,0.00025933,300.0,0.077799
990,1576714188123,2019-12-19 00:09:48.123,9896774,0.00025934,771.0,0.19995114
991,1576714188147,2019-12-19 00:09:48.147,9896775,0.00025937,771.0,0.19997427
992,1576714188200,2019-12-19 00:09:48.200,9896776,0.00025941,255.0,0.06614955
993,1576714188313,2019-12-19 00:09:48.313,9896777,0.00025944,57.0,0.01478808
994,1576714194680,2019-12-19 00:09:54.680,9896778,0.00025934,300.0,0.077802
995,1576714204111,2019-12-19 00:10:04.111,9896779,0.00025944,715.0,0.1854996
996,1576714207570,2019-12-19 00:10:07.570,9896780,0.00025946,420.0,0.1089732
997,1576714207994,2019-12-19 00:10:07.994,9896781,0.00025946,352.0,0.09132992
998,1576714208205,2019-12-19 00:10:08.205,9896782,0.00025949,69.0,0.01790481
999,1576714211049,2019-12-19 00:10:11.049,9896783,0.00025949,431.0,0.11184019
998,1576714218036,2019-12-19 00:10:18.036,9896784,0.00025955,366.0,0.0949953
999,1576714238067,2019-12-19 00:10:38.067,9896785,0.00025955,405.0,0.10511775
994,1576714327565,2019-12-19 00:12:07.565,9896786,0.00025971,223.0,0.05791533
995,1576714327672,2019-12-19 00:12:07.672,9896787,0.00025971,77.0,0.01999767
996,1576714327783,2019-12-19 00:12:07.783,9896788,0.00025972,184.0,0.04778848
997,1576714327874,2019-12-19 00:12:07.874,9896789,0.00025973,84.0,0.02181732
998,1576714330865,2019-12-19 00:12:10.865,9896790,0.00025973,687.0,0.17843451
999,1576714337278,2019-12-19 00:12:17.278,9896791,0.00025978,44.0,0.01143032
994,1576714375472,2019-12-19 00:12:55.472,9896792,0.00025976,4588.0,1.19177888
995,1576714377029,2019-12-19 00:12:57.029,9896793,0.00025976,962.0,0.24988912
996,1576714380799,2019-12-19 00:13:00.799,9896794,0.00025976,5380.0,1.3975088
997,1576714382885,2019-12-19 00:13:02.885,9896795,0.00025976,7414.0,1.92586064
998,1576714383513,2019-12-19 00:13:03.513,9896796,0.00025976,5532.0,1.43699232
999,1576714395427,2019-12-19 00:13:15.427,9896797,0.00025955,1129.0,0.29303195
999,1576714604135,2019-12-19 00:16:44.135,9896798,0.00025902,450.0,0.116559
998,1576714614140,2019-12-19 00:16:54.140,9896799,0.00025901,500.0,0.129505
999,1576714633377,2019-12-19 00:17:13.377,9896800,0.00025876,1504.0,0.38917504
994,1576714845101,2019-12-19 00:20:45.101,9896801,0.00025869,450.0,0.1164105
995,1576714845101,2019-12-19 00:20:45.101,9896802,0.00025869,450.0,0.1164105
996,1576714847143,2019-12-19 00:20:47.143,9896803,0.00025867,665.0,0.17201555
