,timestamp,fecha,id,precio,cant,coste
991,1577059264123,2019-12-23 00:01:04.123,9907894,0.00026031,300.0,0.078093
992,1577059264123,2019-12-23 00:01:04.123,9907895,0.00026037,870.0,0.2265219
993,1577059273054,2019-12-23 00:01:13.054,9907896,0.00026001,67300.0,17.498673
994,1577059273084,2019-12-23 00:01:13.084,9907897,0.00026001,12755.0,3.31642755
995,1577059273132,2019-12-23 00:01:13.132,9907898,0.00026001,12851.0,3.34138851
996,1577059273135,2019-12-23 00:01:13.135,9907899,0.00026001,7074.0,1.83931074
997,1577059275929,2019-12-23 00:01:15.929,9907900,0.00026049,500.0,0.130245
998,1577059277341,2019-12-23 00:01:17.341,9907901,0.00026066,768.0,0.20018688
999,1577059277341,2019-12-23 00:01:17.341,9907902,0.00026066,768.0,0.20018688
996,1577059308961,2019-12-23 00:01:48.961,9907903,0.0002607,42.0,0.0109494
997,1577059315331,2019-12-23 00:01:55.331,9907904,0.00026001,300.0,0.078003
998,1577059315331,2019-12-23 00:01:55.331,9907905,0.00026001,200.0,0.052002
999,1577059319201,2019-12-23 00:01:59.201,9907906,0.00025951,500.0,0.129755
988,1577059322097,2019-12-23 00:02:02.097,9907907,0.00025924,100.0,0.025924
989,1577059322097,2019-12-23 00:02:02.097,9907908,0.00025924,945.0,0.2449818
990,1577059322145,2019-12-23 00:02:02.145,9907909,0.00025924,364.0,0.09436336
991,1577059331927,2019-12-23 00:02:11.927,9907910,0.00025913,300.0,0.077739
992,1577059331927,2019-12-23 00:02:11.927,9907911,0.0002591,44.0,0.0114004
993,1577059331927,2019-12-23 00:02:11.927,9907912,0.00025909,110.0,0.0284999
994,1577059331927,2019-12-23 00:02:11.927,9907913,0.00025909,1000.0,0.25909
995,1577059343155,2019-12-23 00:02:23.155,9907914,0.00025999,945.0,0.24569055
996,1577059346510,2019-12-23 00:02:26.510,9907915,0.00025901,500.0,0.129505
997,1577059347060,2019-12-23 00:02:27.060,9907916,0.00025884,202.0,0.05228568
998,1577059347060,2019-12-23 00:02:27.060,9907917,0.00025884,296.0,0.07661664
999,1577059347060,2019-12-23 00:02:27.060,9907918,0.00025884,1124.0,0.29093616
999,1577059352529,2019-12-23 00:02:32.529,9907919,0.00025885,999.0,0.25859115
987,1577059386909,2019-12-23 00:03:06.909,9907920,0.0002597,1309.0,0.3399473
988,1577059386909,2019-12-23 00:03:06.909,9907921,0.00025971,914.0,0.23737494
989,1577059386909,2019-12-23 00:03:06.909,9907922,0.00025971,914.0,0.23737494
990,1577059386909,2019-12-23 00:03:06.909,9907923,0.00025971,914.0,0.23737494
991,1577059386909,2019-12-23 00:03:06.909,9907924,0.00025971,914.0,0.23737494
992,1577059386909,2019-12-23 00:03:06.909,9907925,0.00025971,914.0,0.23737494
993,1577059386909,2019-12-23 00:03:06.909,9907926,0.00025971,914.0,0.23737494
994,1577059386909,2019-12-23 00:03:06.909,9907927,0.00025971,914.0,0.23737494
995,1577059386909,2019-12-23 00:03:06.909,9907928,0.00025971,914.0,0.23737494
996,1577059386909,2019-12-23 00:03:06.909,9907929,0.00025971,914.0,0.23737494
997,1577059386909,2019-12-23 00:03:06.909,9907930,0.00025971,914.0,0.23737494
998,1577059386909,2019-12-23 00:03:06.909,9907931,0.00025972,11591.0,3.01041452
999,1577059407184,2019-12-23 00:03:27.184,9907932,0.00025906,450.0,0.116577
993,1577059425136,2019-12-23 00:03:45.136,9907933,0.00025901,500.0,0.129505
