,timestamp,fecha,id,precio,cant,coste
999,1576972923457,2019-12-22 00:02:03.457,9905774,0.00026001,500.0,0.130005
999,1576972952839,2019-12-22 00:02:32.839,9905775,0.00026028,640.0,0.1665792
999,1576973039079,2019-12-22 00:03:59.079,9905776,0.0002597,450.0,0.116865
999,1576973108774,2019-12-22 00:05:08.774,9905777,0.00025976,769.0,0.19975544
996,1576973124184,2019-12-22 00:05:24.184,9905778,0.00025976,769.0,0.19975544
997,1576973127237,2019-12-22 00:05:27.237,9905779,0.00025976,769.0,0.19975544
998,1576973130729,2019-12-22 00:05:30.729,9905780,0.00025972,46.0,0.01194712
999,1576973138142,2019-12-22 00:05:38.142,9905781,0.00025972,207.0,0.05376204
999,1576973141198,2019-12-22 00:05:41.198,9905782,0.00025972,246.0,0.06389112
998,1576973545084,2019-12-22 00:12:25.084,9905783,0.00026003,300.0,0.078009
999,1576973548895,2019-12-22 00:12:28.895,9905784,0.00026004,769.0,0.19997076
993,1576973771311,2019-12-22 00:16:11.311,9905785,0.00025976,450.0,0.116892
994,1576973771311,2019-12-22 00:16:11.311,9905786,0.00025976,911.0,0.23664136
995,1576973771311,2019-12-22 00:16:11.311,9905787,0.00025976,911.0,0.23664136
996,1576973771311,2019-12-22 00:16:11.311,9905788,0.00025976,911.0,0.23664136
997,1576973771311,2019-12-22 00:16:11.311,9905789,0.00025976,911.0,0.23664136
998,1576973771311,2019-12-22 00:16:11.311,9905790,0.00025976,911.0,0.23664136
999,1576973771311,2019-12-22 00:16:11.311,9905791,0.00025976,229.0,0.05948504
990,1576973926790,2019-12-22 00:18:46.790,9905792,0.00026039,210.0,0.0546819
991,1576973926989,2019-12-22 00:18:46.989,9905793,0.00026042,769.0,0.20026298
992,1576973926989,2019-12-22 00:18:46.989,9905794,0.00026044,768.0,0.20001792
993,1576973926989,2019-12-22 00:18:46.989,9905795,0.00026044,769.0,0.20027836
994,1576973927115,2019-12-22 00:18:47.115,9905796,0.00026049,500.0,0.130245
995,1576973928721,2019-12-22 00:18:48.721,9905797,0.00026055,768.0,0.2001024
996,1576973928721,2019-12-22 00:18:48.721,9905798,0.00026056,769.0,0.20037064
997,1576973928904,2019-12-22 00:18:48.904,9905799,0.00026057,768.0,0.20011776
998,1576973928904,2019-12-22 00:18:48.904,9905800,0.00026057,769.0,0.20037833
999,1576973928904,2019-12-22 00:18:48.904,9905801,0.00026057,769.0,0.20037833
997,1576973933652,2019-12-22 00:18:53.652,9905802,0.00026082,345.0,0.0899829
998,1576973937347,2019-12-22 00:18:57.347,9905803,0.00026082,424.0,0.11058768
999,1576973939933,2019-12-22 00:18:59.933,9905804,0.00026083,769.0,0.20057827
998,1576974116707,2019-12-22 00:21:56.707,9905805,0.00026085,2106.0,0.5493501
999,1576974116707,2019-12-22 00:21:56.707,9905806,0.00026085,3475.0,0.90645375
991,1576974159546,2019-12-22 00:22:39.546,9905807,0.0002609,130.0,0.033917
992,1576974159546,2019-12-22 00:22:39.546,9905808,0.00026092,492.0,0.12837264
993,1576974159546,2019-12-22 00:22:39.546,9905809,0.00026096,255.0,0.0665448
994,1576974159546,2019-12-22 00:22:39.546,9905810,0.00026097,110.0,0.0287067
995,1576974159546,2019-12-22 00:22:39.546,9905811,0.00026098,262.0,0.06837676
996,1576974159546,2019-12-22 00:22:39.546,9905812,0.00026099,291.0,0.07594809
997,1576974162306,2019-12-22 00:22:42.306,9905813,0.00026099,209.0,0.05454691
998,1576974162306,2019-12-22 00:22:42.306,9905814,0.000261,3463.0,0.903843
999,1576974172361,2019-12-22 00:22:52.361,9905815,0.000261,56.0,0.014616
996,1576974175522,2019-12-22 00:22:55.522,9905816,0.000261,131.0,0.034191
997,1576974183597,2019-12-22 00:23:03.597,9905817,0.000261,56.0,0.014616
998,1576974185850,2019-12-22 00:23:05.850,9905818,0.000261,56.0,0.014616
999,1576974198003,2019-12-22 00:23:18.003,9905819,0.000261,3329.0,0.868869
999,1576974613116,2019-12-22 00:30:13.116,9905820,0.000261,399.0,0.104139
992,1576974631757,2019-12-22 00:30:31.757,9905821,0.000261,2015.0,0.525915
993,1576974631757,2019-12-22 00:30:31.757,9905822,0.000261,2902.0,0.757422
994,1576974631806,2019-12-22 00:30:31.806,9905823,0.00026103,1588.0,0.41451564
995,1576974632066,2019-12-22 00:30:32.066,9905824,0.00026103,1881.0,0.49099743
996,1576974633156,2019-12-22 00:30:33.156,9905825,0.00026108,1377.0,0.35950716
997,1576974633458,2019-12-22 00:30:33.458,9905826,0.00026108,7836.0,2.04582288
998,1576974643163,2019-12-22 00:30:43.163,9905827,0.00026108,8763.0,2.28784404
999,1576974643269,2019-12-22 00:30:43.269,9905828,0.00026108,18040.0,4.7098832
999,1576974680051,2019-12-22 00:31:20.051,9905829,0.00026108,1078.0,0.28144424
999,1576975059752,2019-12-22 00:37:39.752,9905830,0.00026108,9906.0,2.58625848
997,1576975193001,2019-12-22 00:39:53.001,9905831,0.0002611,50.0,0.013055
998,1576975193001,2019-12-22 00:39:53.001,9905832,0.0002611,50.0,0.013055
999,1576975193113,2019-12-22 00:39:53.113,9905833,0.00026111,764.0,0.19948804
999,1576975259955,2019-12-22 00:40:59.955,9905834,0.00026108,6296.0,1.64375968
994,1576975286909,2019-12-22 00:41:26.909,9905835,0.00026108,1933.0,0.50466764
995,1576975286990,2019-12-22 00:41:26.990,9905836,0.00026108,9006.0,2.35128648
996,1576975287065,2019-12-22 00:41:27.065,9905837,0.00026101,500.0,0.130505
997,1576975287807,2019-12-22 00:41:27.807,9905838,0.00026097,766.0,0.19990302
998,1576975287807,2019-12-22 00:41:27.807,9905839,0.00026097,766.0,0.19990302
999,1576975287807,2019-12-22 00:41:27.807,9905840,0.00026097,766.0,0.19990302
999,1576975849848,2019-12-22 00:50:49.848,9905841,0.00026075,450.0,0.1173375
998,1576976217398,2019-12-22 00:56:57.398,9905842,0.00026099,300.0,0.078297
999,1576976217398,2019-12-22 00:56:57.398,9905843,0.00026099,200.0,0.052198
999,1576976771628,2019-12-22 01:06:11.628,9905844,0.00026089,450.0,0.1174005
999,1576977075597,2019-12-22 01:11:15.597,9905845,0.00026089,808.0,0.21079912
999,1576977436759,2019-12-22 01:17:16.759,9905846,0.00026097,300.0,0.078291
999,1576977517152,2019-12-22 01:18:37.152,9905847,0.00026099,500.0,0.130495
999,1576978369483,2019-12-22 01:32:49.483,9905848,0.00026099,1286.0,0.33563314
998,1576978719129,2019-12-22 01:38:39.129,9905849,0.00026111,76.0,0.01984436
999,1576978724418,2019-12-22 01:38:44.418,9905850,0.00026111,71.0,0.01853881
998,1576978839672,2019-12-22 01:40:39.672,9905851,0.00026112,77.0,0.02010624
999,1576978841083,2019-12-22 01:40:41.083,9905852,0.00026114,2703.0,0.70586142
993,1576979090754,2019-12-22 01:44:50.754,9905853,0.0002612,50.0,0.01306
994,1576979090754,2019-12-22 01:44:50.754,9905854,0.0002612,50.0,0.01306
995,1576979090754,2019-12-22 01:44:50.754,9905855,0.0002612,60.0,0.015672
996,1576979090786,2019-12-22 01:44:50.786,9905856,0.00026124,533.0,0.13924092
997,1576979090794,2019-12-22 01:44:50.794,9905857,0.00026125,373.0,0.09744625
998,1576979090833,2019-12-22 01:44:50.833,9905858,0.00026125,393.0,0.10267125
999,1576979090833,2019-12-22 01:44:50.833,9905859,0.00026125,74.0,0.0193325
998,1576979114035,2019-12-22 01:45:14.035,9905860,0.00026125,201.0,0.05251125
999,1576979114057,2019-12-22 01:45:14.057,9905861,0.00026127,77.0,0.02011779
994,1576979391210,2019-12-22 01:49:51.210,9905862,0.00026129,184.0,0.04807736
995,1576979391320,2019-12-22 01:49:51.320,9905863,0.0002613,50.0,0.013065
996,1576979391320,2019-12-22 01:49:51.320,9905864,0.0002613,50.0,0.013065
997,1576979391436,2019-12-22 01:49:51.436,9905865,0.00026131,77.0,0.02012087
998,1576979392257,2019-12-22 01:49:52.257,9905866,0.00026137,44.0,0.01150028
999,1576979395107,2019-12-22 01:49:55.107,9905867,0.00026138,766.0,0.20021708
995,1576979412539,2019-12-22 01:50:12.539,9905868,0.0002614,50.0,0.01307
996,1576979412539,2019-12-22 01:50:12.539,9905869,0.0002614,50.0,0.01307
997,1576979412539,2019-12-22 01:50:12.539,9905870,0.00026142,5044.0,1.31860248
998,1576979412561,2019-12-22 01:50:12.561,9905871,0.00026142,6437.0,1.68276054
999,1576979416832,2019-12-22 01:50:16.832,9905872,0.00026149,450.0,0.1176705
995,1576979873318,2019-12-22 01:57:53.318,9905873,0.00026149,5884.0,1.53860716
996,1576979873568,2019-12-22 01:57:53.568,9905874,0.0002615,50.0,0.013075
997,1576979873568,2019-12-22 01:57:53.568,9905875,0.0002615,50.0,0.013075
998,1576979873568,2019-12-22 01:57:53.568,9905876,0.0002615,766.0,0.200309
999,1576979873651,2019-12-22 01:57:53.651,9905877,0.00026151,766.0,0.20031666
999,1576979982001,2019-12-22 01:59:42.001,9905878,0.00026152,2607.0,0.68178264
996,1576980360595,2019-12-22 02:06:00.595,9905879,0.00026155,43.0,0.01124665
997,1576980360595,2019-12-22 02:06:00.595,9905880,0.00026155,384.0,0.1004352
998,1576980360595,2019-12-22 02:06:00.595,9905881,0.00026155,855.0,0.22362525
999,1576980360619,2019-12-22 02:06:00.619,9905882,0.00026156,790.0,0.2066324
999,1576980632333,2019-12-22 02:10:32.333,9905883,0.00026158,101.0,0.02641958
988,1576980659280,2019-12-22 02:10:59.280,9905884,0.0002616,50.0,0.01308
989,1576980659280,2019-12-22 02:10:59.280,9905885,0.0002616,50.0,0.01308
990,1576980667403,2019-12-22 02:11:07.403,9905886,0.0002617,100.0,0.02617
991,1576980667403,2019-12-22 02:11:07.403,9905887,0.0002617,50.0,0.013085
992,1576980667403,2019-12-22 02:11:07.403,9905888,0.0002617,50.0,0.013085
993,1576980668360,2019-12-22 02:11:08.360,9905889,0.00026171,45.0,0.01177695
994,1576980668902,2019-12-22 02:11:08.902,9905890,0.00026174,602.0,0.15756748
995,1576980669516,2019-12-22 02:11:09.516,9905891,0.00026177,61.0,0.01596797
996,1576980669623,2019-12-22 02:11:09.623,9905892,0.00026179,45.0,0.01178055
997,1576980669623,2019-12-22 02:11:09.623,9905893,0.0002618,50.0,0.01309
998,1576980669623,2019-12-22 02:11:09.623,9905894,0.0002618,50.0,0.01309
999,1576980669949,2019-12-22 02:11:09.949,9905895,0.00026181,1000.0,0.26181
999,1576980826638,2019-12-22 02:13:46.638,9905896,0.00026158,821.0,0.21475718
998,1576980831999,2019-12-22 02:13:51.999,9905897,0.00026158,3843.0,1.00525194
999,1576980833021,2019-12-22 02:13:53.021,9905898,0.00026158,3846.0,1.00603668
999,1576981853291,2019-12-22 02:30:53.291,9905899,0.00026186,450.0,0.117837
993,1576982197671,2019-12-22 02:36:37.671,9905900,0.00026187,202.0,0.05289774
994,1576982197671,2019-12-22 02:36:37.671,9905901,0.0002619,50.0,0.013095
995,1576982197671,2019-12-22 02:36:37.671,9905902,0.0002619,50.0,0.013095
996,1576982197671,2019-12-22 02:36:37.671,9905903,0.00026191,110.0,0.0288101
