,timestamp,fecha,id,precio,cant,coste
999,1577106639273,2019-12-23 13:10:39.273,9909386,0.00025831,586.0,0.15136966
998,1577106665173,2019-12-23 13:11:05.173,9909387,0.00025831,129.0,0.03332199
999,1577106665240,2019-12-23 13:11:05.240,9909388,0.0002583,773.0,0.1996659
999,1577106683879,2019-12-23 13:11:23.879,9909389,0.0002583,753.0,0.1944999
998,1577106720000,2019-12-23 13:12:00.000,9909390,0.00025801,500.0,0.129005
999,1577106724485,2019-12-23 13:12:04.485,9909391,0.0002579,775.0,0.1998725
999,1577106785345,2019-12-23 13:13:05.345,9909392,0.00025785,775.0,0.19983375
994,1577106805752,2019-12-23 13:13:25.752,9909393,0.00025774,232.0,0.05979568
995,1577106805885,2019-12-23 13:13:25.885,9909394,0.00025772,1000.0,0.25772
996,1577106805991,2019-12-23 13:13:25.991,9909395,0.00025767,492.0,0.12677364
997,1577106820575,2019-12-23 13:13:40.575,9909396,0.00025758,66.0,0.01700028
998,1577106824155,2019-12-23 13:13:44.155,9909397,0.00025753,49.0,0.01261897
999,1577106825603,2019-12-23 13:13:45.603,9909398,0.00025751,500.0,0.128755
998,1577106971079,2019-12-23 13:16:11.079,9909399,0.00025767,3962.0,1.02088854
999,1577106971171,2019-12-23 13:16:11.171,9909400,0.00025767,515.0,0.13270005
999,1577107007355,2019-12-23 13:16:47.355,9909401,0.00025795,53.0,0.01367135
999,1577107059383,2019-12-23 13:17:39.383,9909402,0.00025795,14.0,0.0036113
998,1577107203018,2019-12-23 13:20:03.018,9909403,0.0002577,775.0,0.1997175
999,1577107219351,2019-12-23 13:20:19.351,9909404,0.00025769,775.0,0.19970975
999,1577107275515,2019-12-23 13:21:15.515,9909405,0.00025769,180.0,0.0463842
998,1577107539792,2019-12-23 13:25:39.792,9909406,0.00025793,300.0,0.077379
999,1577107544216,2019-12-23 13:25:44.216,9909407,0.00025799,500.0,0.128995
999,1577107746395,2019-12-23 13:29:06.395,9909408,0.00025784,775.0,0.199826
999,1577107779469,2019-12-23 13:29:39.469,9909409,0.00025768,450.0,0.115956
999,1577107836854,2019-12-23 13:30:36.854,9909410,0.00025767,78.0,0.02009826
999,1577107883743,2019-12-23 13:31:23.743,9909411,0.00025767,300.0,0.077301
999,1577108117008,2019-12-23 13:35:17.008,9909412,0.00025751,500.0,0.128755
999,1577108198156,2019-12-23 13:36:38.156,9909413,0.00025742,719.0,0.18508498
999,1577108305264,2019-12-23 13:38:25.264,9909414,0.00025795,63.0,0.01625085
998,1577108433211,2019-12-23 13:40:33.211,9909415,0.00025795,1542.0,0.3977589
999,1577108433227,2019-12-23 13:40:33.227,9909416,0.00025795,7375.0,1.90238125
999,1577108539903,2019-12-23 13:42:19.903,9909417,0.0002577,450.0,0.115965
997,1577108545498,2019-12-23 13:42:25.498,9909418,0.00025767,775.0,0.19969425
998,1577108545622,2019-12-23 13:42:25.622,9909419,0.00025766,775.0,0.1996865
999,1577108550366,2019-12-23 13:42:30.366,9909420,0.00025763,775.0,0.19966325
999,1577108637955,2019-12-23 13:43:57.955,9909421,0.00025797,721.0,0.18599637
996,1577108884400,2019-12-23 13:48:04.400,9909422,0.00025769,450.0,0.1159605
997,1577108884492,2019-12-23 13:48:04.492,9909423,0.00025767,362.0,0.09327654
998,1577108884548,2019-12-23 13:48:04.548,9909424,0.00025762,1551.0,0.39956862
999,1577108891186,2019-12-23 13:48:11.186,9909425,0.00025751,500.0,0.128755
999,1577108936223,2019-12-23 13:48:56.223,9909426,0.00025779,2741.0,0.70660239
997,1577109084429,2019-12-23 13:51:24.429,9909427,0.00025744,450.0,0.115848
998,1577109084429,2019-12-23 13:51:24.429,9909428,0.00025741,48.0,0.01235568
999,1577109084429,2019-12-23 13:51:24.429,9909429,0.00025738,279.0,0.07180902
999,1577109215767,2019-12-23 13:53:35.767,9909430,0.00025738,32037.0,8.24568306
988,1577109485454,2019-12-23 13:58:05.454,9909431,0.00025739,78.0,0.02007642
989,1577109485454,2019-12-23 13:58:05.454,9909432,0.00025738,11191.0,2.88033958
990,1577109485454,2019-12-23 13:58:05.454,9909433,0.00025737,487.0,0.12533919
991,1577109485454,2019-12-23 13:58:05.454,9909434,0.00025737,487.0,0.12533919
992,1577109485454,2019-12-23 13:58:05.454,9909435,0.00025737,487.0,0.12533919
993,1577109485454,2019-12-23 13:58:05.454,9909436,0.00025737,487.0,0.12533919
994,1577109485454,2019-12-23 13:58:05.454,9909437,0.00025737,487.0,0.12533919
995,1577109485454,2019-12-23 13:58:05.454,9909438,0.00025737,124.0,0.03191388
996,1577109485454,2019-12-23 13:58:05.454,9909439,0.00025733,202.0,0.05198066
997,1577109485454,2019-12-23 13:58:05.454,9909440,0.00025723,296.0,0.07614008
998,1577109485454,2019-12-23 13:58:05.454,9909441,0.00025721,110.0,0.0282931
999,1577109485454,2019-12-23 13:58:05.454,9909442,0.0002572,566.0,0.1455752
997,1577109520780,2019-12-23 13:58:40.780,9909443,0.00025765,439.0,0.11310835
998,1577109548608,2019-12-23 13:59:08.608,9909444,0.0002572,647.0,0.1664084
999,1577109548608,2019-12-23 13:59:08.608,9909445,0.0002572,262.0,0.0673864
999,1577109549434,2019-12-23 13:59:09.434,9909446,0.00025717,777.0,0.19982109
995,1577109619347,2019-12-23 14:00:19.347,9909447,0.00025745,777.0,0.20003865
996,1577109630351,2019-12-23 14:00:30.351,9909448,0.00025719,300.0,0.077157
997,1577109630564,2019-12-23 14:00:30.564,9909449,0.00025716,777.0,0.19981332
998,1577109636295,2019-12-23 14:00:36.295,9909450,0.00025701,500.0,0.128505
999,1577109636295,2019-12-23 14:00:36.295,9909451,0.00025701,10850.0,2.7885585
999,1577109691877,2019-12-23 14:01:31.877,9909452,0.00025701,45.0,0.01156545
